date,vm.VmStatistic.BlockStats.VmBlockStatistic.RdReq,vm.VmStatistic.BlockStats.VmBlockStatistic.WrReq,vm.VmStatistic.CpuStat.System,vm.VmStatistic.CpuStat.User,vm.VmStatistic.MemStat.GuestAvailable,vm.VmStatistic.NetStats.VmNetStatistic.RxBytes,vm.VmStatistic.NetStats.VmNetStatistic.TxBytes
2023-07-03 12:16:53,0.0,0.5700000000000001,0.0,137.26,33566261248.0,783918.7033333334,1006137.6166666668
2023-07-03 12:21:53,0.0,0.39,0.0,136.92666666666668,33566261248.0,770900.2366666666,980992.1333333334
2023-07-03 12:26:53,0.0,0.5866666666666667,13.290000000000001,123.54,33566261248.0,785241.5833333333,1007619.0
2023-07-03 12:31:53,0.0,0.35,40.10666666666667,96.10999999999999,33566261248.0,776643.0866666667,998546.5733333332
2023-07-03 12:36:53,0.0,0.42666666666666664,39.57,95.16333333333333,33566261248.0,771162.4733333334,989524.3133333332
2023-07-03 12:41:53,0.0,0.48,14.303333333333333,121.57333333333334,33566261248.0,774717.29,991532.7933333333
2023-07-03 12:46:53,0.0,0.5366666666666667,0.0,147.17000000000002,33566261248.0,771405.4400000001,981315.9633333333
2023-07-03 12:51:53,0.0,0.6366666666666666,0.0,134.60333333333332,33566261248.0,769382.9966666667,984587.5066666666
2023-07-03 12:56:53,0.0,0.5733333333333334,35.58,100.76333333333334,33566261248.0,784597.08,1005909.4
2023-07-03 13:01:53,0.0,0.5633333333333332,40.126666666666665,96.43333333333334,33566261248.0,783181.17,1000202.5200000001
2023-07-03 13:06:53,0.0,0.5133333333333333,30.396666666666665,105.96999999999998,33566261248.0,786380.04,1002251.55
2023-07-03 13:11:53,0.0,0.5566666666666666,0.0,133.97666666666666,33566261248.0,765263.47,971193.1300000001
2023-07-03 13:16:53,0.0,0.5733333333333334,0.0,134.48666666666668,33566261248.0,778575.4733333334,976115.2133333333
2023-07-03 13:21:53,0.0,0.5366666666666667,16.85333333333333,116.13333333333335,33566261248.0,763277.2133333334,952446.9733333333
2023-07-03 13:26:53,0.0,0.49333333333333335,38.64333333333333,91.14,33566261248.0,751898.42,931951.4766666666
2023-07-03 13:31:53,0.0,0.4033333333333333,40.129999999999995,95.03333333333333,33566261248.0,783275.0900000001,964837.9933333334
2023-07-03 13:36:53,0.0,0.33999999999999997,13.276666666666667,127.14000000000001,33566261248.0,809807.7266666667,996379.6933333334
2023-07-03 13:41:53,0.0,0.4066666666666666,0.0,144.20666666666665,33566261248.0,843450.2833333334,1041735.4199999999
2023-07-03 13:46:53,0.0,0.4833333333333333,1.903333333333333,143.97666666666666,33566261248.0,864535.5900000001,1064105.85
2023-07-03 13:51:53,0.0,0.5066666666666666,43.71666666666667,104.58,33566261248.0,881273.8166666667,1083474.5933333333
2023-07-03 13:56:53,0.0,0.43666666666666665,43.68666666666667,106.75666666666666,33566261248.0,895472.7633333333,1095236.76
2023-07-03 14:01:53,0.0,0.43666666666666665,17.42666666666667,134.27,33566261248.0,903752.1266666667,1109814.5966666667
2023-07-03 14:06:53,0.0,0.5933333333333334,0.0,151.95333333333332,33566261248.0,903434.7933333333,1110818.4333333333
2023-07-03 14:11:53,0.0,0.46333333333333326,3.256666666666667,150.28333333333333,33566261248.0,916232.5166666666,1121404.7766666666
2023-07-03 14:16:53,0.0,0.42666666666666664,45.72,112.28666666666666,33566261248.0,936625.4566666667,1142912.1
2023-07-03 14:21:53,0.0,0.49333333333333335,44.836666666666666,110.50333333333333,33566261248.0,933851.2866666667,1143236.1666666667
2023-07-03 14:26:53,0.0,0.4833333333333333,9.733333333333333,146.35333333333332,33566261248.0,929568.4866666667,1141708.1800000002
2023-07-03 14:31:53,0.0,0.5533333333333335,0.0,157.56666666666666,33566261248.0,941063.7,1155247.6233333335
2023-07-03 14:36:53,0.0,0.6,14.11,144.20999999999998,33566261248.0,947209.2866666667,1156718.1533333333
2023-07-03 14:41:53,0.0,0.3533333333333333,45.596666666666664,112.54333333333334,33566261248.0,949034.0,1168639.0966666667
2023-07-03 14:46:53,0.0,0.5966666666666667,41.086666666666666,129.70666666666665,33566261248.0,931522.3033333333,1146032.8866666667
2023-07-03 14:51:53,0.0,0.6033333333333333,0.0,156.9,33566261248.0,936578.5333333332,1152975.8733333333
2023-07-03 14:56:53,0.0,0.4866666666666667,0.0,156.62666666666667,33566261248.0,936125.3066666666,1159829.3266666667
2023-07-03 15:01:53,0.0,0.5633333333333332,31.356666666666666,125.99333333333334,33566261248.0,933270.8733333334,1165051.2433333334
2023-07-03 15:06:53,0.0,0.5533333333333333,45.339999999999996,110.7,33566261248.0,931830.0666666668,1156378.84
2023-07-03 15:11:53,0.0,0.72,27.353333333333335,127.93666666666668,33566261248.0,921594.9766666666,1147789.4933333334
2023-07-03 15:16:53,0.0,0.7766666666666666,0.0,156.56666666666666,33566261248.0,927896.5166666666,1152080.7733333332
2023-07-03 15:21:53,0.0,0.46333333333333326,0.0,155.22666666666666,33566261248.0,920887.1,1141205.5133333332
2023-07-03 15:26:53,0.0,0.47000000000000003,41.66166666666667,113.61500000000001,33566261248.0,928851.9716666667,1152609.6133333333
2023-07-03 15:32:23,0.0,0.5066666666666666,44.92333333333333,108.98999999999998,33566261248.0,918438.79,1139188.5166666668
2023-07-03 15:37:23,0.0,0.4966666666666667,13.883333333333335,141.78333333333336,33566261248.0,921538.2,1141420.1666666665
2023-07-03 15:42:23,0.0,0.4666666666666667,0.0,154.32,33566261248.0,919388.7033333334,1141541.7433333334
2023-07-03 15:47:23,0.0,0.76,9.75,146.59333333333333,33566261248.0,927964.25,1146646.56
2023-07-03 15:52:23,0.0,0.7866666666666667,45.13666666666667,110.55333333333333,33566261248.0,935835.2566666666,1151410.02
2023-07-03 15:57:23,0.0,0.8633333333333333,45.54666666666667,111.34,33566261248.0,927096.5466666666,1143346.8666666667
2023-07-03 16:02:23,0.0,0.6166666666666666,4.573333333333333,150.54333333333335,33566261248.0,927062.3866666667,1143494.8466666664
2023-07-03 16:07:23,0.0,0.6133333333333333,0.0,157.24333333333334,33566261248.0,920809.4966666667,1140035.9933333334
2023-07-03 16:12:23,0.0,0.51,19.476666666666667,136.3,33566261248.0,934358.3733333333,1148674.5233333334
2023-07-03 16:17:23,0.0,0.67,45.343333333333334,110.68666666666665,33566261248.0,932045.9366666668,1146102.5533333332
2023-07-03 16:22:23,0.0,0.5666666666666667,39.986666666666665,131.78666666666666,33566261248.0,939937.8533333333,1153011.2233333334
2023-07-03 16:27:23,0.0,0.69,0.0,157.88666666666666,33566261248.0,945836.97,1166511.7133333334
2023-07-03 16:32:23,0.0,0.4533333333333333,0.0,156.84666666666666,33566261248.0,936125.8833333334,1155780.1766666668
2023-07-03 16:37:23,0.0,0.33999999999999997,33.166666666666664,123.3,33566261248.0,946231.6433333333,1165524.1333333333
2023-07-03 16:42:23,0.0,0.38,45.266666666666666,110.23333333333332,33566261248.0,934887.4333333333,1153795.3333333335
2023-07-03 16:47:23,0.0,0.5933333333333333,24.756666666666668,129.82333333333332,33566261248.0,931478.6533333333,1151862.8566666667
2023-07-03 16:52:23,0.0,0.7766666666666666,0.0,154.88,33566261248.0,918477.5633333332,1137981.8466666667
2023-07-03 16:57:23,0.0,0.3833333333333333,0.0,151.91,33566261248.0,914171.1100000001,1138224.4033333333
2023-07-03 17:02:23,0.0,0.36,41.806666666666665,109.05333333333333,33566261248.0,893826.28,1113397.6066666667
2023-07-03 17:07:23,0.0,0.5399999999999999,44.43666666666667,107.4,33566261248.0,909776.93,1127516.6400000001
2023-07-03 17:12:23,0.0,0.24666666666666665,20.02,130.54000000000002,33566261248.0,903706.5066666666,1109566.5333333334
2023-07-03 17:17:23,0.0,0.7633333333333334,0.0,155.41,33566261248.0,938768.55,1154703.4833333334
2023-07-03 17:22:23,0.0,0.4933333333333333,1.97,153.28,33566261248.0,917253.2033333334,1134582.2633333332
2023-07-03 17:27:23,0.0,0.39666666666666667,45.49333333333333,110.45333333333333,33566261248.0,933851.61,1149404.1466666667
2023-07-03 17:32:23,0.0,0.76,45.343333333333334,110.35666666666665,33566261248.0,938126.11,1149903.9966666666
2023-07-03 17:37:23,0.0,0.3333333333333333,12.803333333333333,145.00333333333333,33566261248.0,949390.0833333334,1161615.0466666666
2023-07-03 17:42:23,0.0,0.5966666666666667,0.0,159.10666666666665,33566261248.0,958236.0533333333,1169281.683333333
2023-07-03 17:47:23,0.0,0.5133333333333334,14.076666666666664,145.82333333333332,33566261248.0,978311.3133333332,1185164.8233333335
2023-07-03 17:52:23,0.0,0.48,46.65333333333333,114.27666666666667,33566261248.0,983455.1333333334,1190688.7233333334
2023-07-03 17:57:23,0.0,0.3866666666666666,44.56333333333333,116.96666666666667,33566261248.0,987727.61,1197227.2166666668
2023-07-03 18:02:23,0.0,0.47333333333333333,0.0,173.23,33566261248.0,983887.2699999999,1192399.3366666667
2023-07-03 18:07:23,0.0,0.54,0.0,163.27,33566261248.0,1001936.8533333333,1211547.95
2023-07-03 18:12:23,0.0,0.5900000000000001,34.20333333333333,132.60333333333332,33566261248.0,1022864.51,1234161.4
2023-07-03 18:17:23,0.0,0.42666666666666664,48.57333333333334,119.54333333333334,33566261248.0,1025813.2733333334,1240358.3
2023-07-03 18:22:23,0.0,0.27666666666666667,19.29,149.3,33566261248.0,1037612.5633333332,1257487.98
2023-07-03 18:27:23,0.0,0.49333333333333335,0.0,167.55,33566261248.0,1039022.9433333334,1254785.4266666665
2023-07-03 18:32:23,0.0,0.45999999999999996,12.466666666666665,153.67666666666668,33566261248.0,1031831.3266666668,1244315.7966666666
2023-07-03 18:37:23,0.0,0.5733333333333333,47.523333333333326,116.98333333333332,33566261248.0,1002563.5,1215728.3533333333
2023-07-03 18:42:23,0.0,0.5566666666666666,42.61,123.68666666666665,33566261248.0,1015243.8566666667,1229536.5533333332
2023-07-03 18:47:23,0.0,0.4533333333333333,0.0,165.15333333333334,33566261248.0,1021178.8266666668,1230900.3133333335
2023-07-03 18:52:23,0.0,0.6,0.0,164.36333333333332,33566261248.0,1015625.3133333332,1222787.3199999998
2023-07-03 18:57:23,0.0,0.6366666666666667,35.556666666666665,128.17333333333335,33566261248.0,1000730.9933333334,1205831.8266666667
2023-07-03 19:02:23,0.0,0.7833333333333334,47.513333333333335,116.28333333333333,33566261248.0,998479.2633333333,1201932.6700000002
2023-07-03 19:07:23,0.0,0.43,20.546666666666663,140.16666666666666,33566261248.0,983101.99,1183496.4033333333
2023-07-03 19:12:23,0.0,0.5133333333333333,0.0,159.22333333333333,33566261248.0,979255.3866666667,1176109.21
2023-07-03 19:17:23,0.0,0.6799999999999999,5.359999999999999,151.20999999999998,33566261248.0,963668.3266666665,1158480.95
2023-07-03 19:22:23,0.0,0.35333333333333333,45.32,109.98666666666665,33566261248.0,944577.9566666667,1138809.1400000001
2023-07-03 19:27:23,0.0,0.48,44.93666666666667,108.36000000000001,33566261248.0,932445.0166666668,1126948.0833333335
2023-07-03 19:32:23,0.0,0.6666666666666667,9.256666666666668,154.32666666666665,33566261248.0,925850.9133333333,1122363.15
2023-07-03 19:37:23,0.0,0.6933333333333334,0.0,151.65,33566261248.0,920781.9400000001,1116669.1066666667
2023-07-03 19:42:23,0.0,0.4333333333333333,13.933333333333332,138.24333333333334,33566261248.0,915642.1300000001,1114570.9266666665
2023-07-03 19:47:23,0.0,0.66,43.96666666666666,107.00666666666666,33566261248.0,911461.24,1109407.29
2023-07-03 19:52:23,0.0,0.3666666666666667,44.026666666666664,108.04333333333334,33566261248.0,892792.79,1091667.1199999999
2023-07-03 19:57:23,0.0,0.38666666666666666,2.1433333333333335,148.81333333333333,33566261248.0,907999.4633333333,1104032.0933333333
2023-07-03 20:02:23,0.0,0.4966666666666667,0.0,150.99333333333334,33566261248.0,911369.0033333333,1106700.6666666665
2023-07-03 20:07:23,0.0,0.76,17.71,133.95,33566261248.0,918143.9666666668,1115616.1866666668
2023-07-03 20:12:23,0.0,0.3433333333333333,44.5,107.98999999999998,33566261248.0,922550.78,1117157.53
2023-07-03 20:17:23,0.0,0.5033333333333333,43.32666666666667,107.19333333333334,33566261248.0,914786.9533333334,1107518.29
2023-07-03 20:22:23,0.0,0.41666666666666663,0.0,150.57333333333332,33566261248.0,914441.1766666665,1105700.7533333334
2023-07-03 20:27:23,0.0,0.30333333333333334,0.0,150.30666666666667,33566261248.0,911958.0466666666,1103291.0966666667
2023-07-03 20:32:23,0.0,0.42666666666666664,19.676666666666666,129.82999999999998,33566261248.0,907831.4099999999,1095206.71
2023-07-03 20:37:23,0.0,0.43,43.483333333333334,105.83666666666667,33566261248.0,903335.8633333333,1090138.8
2023-07-03 20:42:23,0.0,0.5466666666666666,42.33,106.75999999999999,33566261248.0,900693.0366666667,1087644.1633333333
2023-07-03 20:47:23,0.0,0.45999999999999996,0.0,148.77666666666667,33566261248.0,895875.4166666666,1081502.6733333333
2023-07-03 20:52:23,0.0,0.38,0.0,148.01333333333335,33566261248.0,886475.6866666668,1073177.04
2023-07-03 20:57:23,0.0,0.4833333333333333,17.716666666666665,127.71333333333332,33566261248.0,874125.8033333333,1059618.27
2023-07-03 21:02:23,0.0,0.42666666666666664,42.096666666666664,102.96,33566261248.0,870516.5133333333,1055158.4666666668
2023-07-03 21:07:23,0.0,0.35,42.88666666666667,103.58666666666667,33566261248.0,871778.7166666666,1050864.3833333333
2023-07-03 21:12:23,0.0,0.37,2.836666666666667,142.84,33566261248.0,867861.7333333334,1044737.2566666666
2023-07-03 21:17:23,0.0,0.46333333333333326,0.0,147.15,33566261248.0,887813.7266666666,1064107.3133333332
2023-07-03 21:22:23,0.0,0.5233333333333333,12.42,134.27,33566261248.0,888688.5199999999,1064032.0733333332
2023-07-03 21:27:23,0.0,0.45,45.46333333333333,112.18333333333332,33566261248.0,873727.7566666666,1049215.87
2023-07-03 21:32:23,0.0,0.44333333333333325,42.43,102.74333333333334,33566261248.0,864211.1033333333,1041138.6266666666
2023-07-03 21:37:23,0.0,0.35,3.94,138.17333333333335,33566261248.0,858264.0066666666,1030840.4766666668
2023-07-03 21:42:23,0.0,0.52,0.0,142.69,33566261248.0,853312.4233333332,1025829.2166666666
2023-07-03 21:47:23,0.0,0.47000000000000003,8.84,133.49666666666667,33566261248.0,844227.65,1016272.43
2023-07-03 21:52:23,0.0,0.47333333333333333,40.36666666666666,98.33333333333334,33566261248.0,832317.8266666667,1002452.1633333333
2023-07-03 21:57:23,0.0,0.4966666666666666,40.53,97.53,33566261248.0,820083.71,982951.4066666666
2023-07-03 22:02:23,0.0,0.5266666666666666,16.143333333333334,120.12,33566261248.0,810304.4966666667,976196.4166666666
2023-07-03 22:07:23,0.0,0.39999999999999997,0.0,135.75,33566261248.0,805230.24,968194.8400000001
2023-07-03 22:12:23,0.0,0.35666666666666663,0.0,137.56,33566261248.0,814708.7366666667,975179.4733333334
2023-07-03 22:17:23,0.0,0.4833333333333333,32.1,103.54666666666667,33566261248.0,814820.6333333333,970564.2533333335
2023-07-03 22:22:23,0.0,0.5166666666666666,39.71333333333333,95.40666666666667,33566261248.0,802391.2833333334,956435.5
2023-07-03 22:27:23,0.0,0.49333333333333335,34.93333333333333,97.03333333333333,33566261248.0,770336.8099999999,924480.72
2023-07-03 22:32:23,0.0,0.41,0.0,130.14000000000001,33566261248.0,771182.6733333333,922851.3766666667
2023-07-03 22:37:23,0.0,0.42666666666666664,0.0,129.13666666666666,33566261248.0,762697.9666666667,909776.3833333332
2023-07-03 22:42:23,0.0,0.41,5.659999999999999,120.84666666666666,33566261248.0,744729.3966666667,892764.65
2023-07-03 22:47:23,0.0,0.4333333333333333,36.93333333333333,87.60999999999999,33566261248.0,719045.0066666666,867609.7966666666
2023-07-03 22:52:23,0.0,0.45666666666666667,35.766666666666666,85.03666666666666,33566261248.0,698240.3533333333,849418.1966666667
2023-07-03 22:57:23,0.0,0.5066666666666666,29.916666666666668,88.88666666666667,33566261248.0,674718.9233333333,827212.03
2023-07-03 23:02:23,0.0,0.37,0.0,114.09666666666666,33566261248.0,647516.7533333333,801698.2166666667
2023-07-03 23:07:23,0.0,0.5,0.0,113.85,33566261248.0,637458.4633333334,791813.7933333333
2023-07-03 23:12:23,0.0,0.38,0.0,112.20666666666668,33566261248.0,620693.4633333333,776947.5433333333
2023-07-03 23:17:23,0.0,0.3833333333333333,27.119999999999997,81.17,33566261248.0,599836.4433333334,755808.0700000001
2023-07-03 23:22:23,0.0,0.43999999999999995,31.479999999999997,74.35333333333332,33566261248.0,576263.7533333333,730882.8933333333
2023-07-03 23:27:23,0.0,0.5233333333333333,31.293333333333333,72.95333333333333,33566261248.0,559801.7266666667,715114.6133333333
2023-07-03 23:32:23,0.0,0.37333333333333335,20.84,80.66666666666666,33566261248.0,544960.9366666668,699456.7733333333
2023-07-03 23:37:23,0.0,0.3433333333333333,0.0,100.32000000000001,33566261248.0,536881.6033333333,688812.9866666667
2023-07-03 23:42:23,0.0,0.3133333333333333,0.0,100.03999999999999,33566261248.0,515168.0266666667,668414.9466666667
2023-07-03 23:47:23,0.0,0.45,0.0,98.13000000000001,33566261248.0,513621.0,665454.3366666667
2023-07-03 23:52:23,0.0,0.4666666666666666,15.596666666666668,80.45333333333333,33566261248.0,501181.3166666667,651240.2866666667
2023-07-03 23:57:23,0.0,0.45,28.176666666666666,64.32333333333334,33566261248.0,469792.32,611422.2366666667
2023-07-04 00:02:23,0.0,0.44000000000000006,26.886666666666667,61.733333333333334,33566261248.0,444765.42333333334,583463.0
2023-07-04 00:07:23,0.0,0.6066666666666667,26.546666666666663,60.80333333333333,33566261248.0,439190.79333333333,576178.4533333334
2023-07-04 00:12:23,0.0,0.43999999999999995,16.8,70.45666666666666,33566261248.0,434393.12,571064.3533333333
2023-07-04 00:17:23,0.0,0.45,0.0,85.79333333333334,33566261248.0,429373.05,564356.33
2023-07-04 00:22:23,0.0,0.32999999999999996,0.0,84.63666666666667,33566261248.0,417398.05333333334,552483.2966666666
2023-07-04 00:27:23,0.0,0.4,0.0,82.70666666666666,33566261248.0,403016.2833333333,538087.6033333333
2023-07-04 00:32:23,0.0,0.42666666666666664,0.0,81.75666666666666,33566261248.0,396207.8433333333,531356.3433333334
2023-07-04 00:37:23,0.0,0.4866666666666667,24.63,56.75333333333333,33566261248.0,382459.76,517489.66
2023-07-04 00:42:23,0.0,0.48,23.66,54.123333333333335,33566261248.0,368961.5833333333,502305.0133333333
2023-07-04 00:47:23,0.0,0.45,23.403333333333332,53.77,33566261248.0,361707.38666666666,495411.2
2023-07-04 00:52:23,0.0,0.5133333333333333,23.303333333333335,53.03333333333334,33566261248.0,350635.5266666667,485029.92666666664
2023-07-04 00:57:23,0.0,0.4766666666666667,21.206666666666667,51.916666666666664,33566261248.0,335747.86333333334,467643.60333333333
2023-07-04 01:02:23,0.0,0.3366666666666666,0.0,72.02333333333334,33566261248.0,319928.02,451621.41
2023-07-04 01:07:23,0.0,0.36,0.0,70.82000000000001,33566261248.0,318196.18333333335,450322.49333333335
2023-07-04 01:12:23,0.0,0.3233333333333333,0.0,69.88666666666667,33566261248.0,312684.0133333333,442944.14333333337
2023-07-04 01:17:23,0.0,0.45,0.0,69.81666666666666,33566261248.0,306354.82,435843.67000000004
2023-07-04 01:22:23,0.0,0.31999999999999995,0.0,69.14333333333333,33566261248.0,299453.19333333336,426951.0133333333
2023-07-04 01:27:23,0.0,0.3966666666666666,17.856666666666666,59.11333333333333,33566261248.0,294458.56666666665,421405.62666666665
2023-07-04 01:32:23,0.0,0.32999999999999996,20.56,47.41666666666667,33566261248.0,292344.62,417865.81333333335
2023-07-04 01:37:23,0.0,0.3833333333333333,20.176666666666666,46.45666666666666,33566261248.0,289260.86,414864.72
2023-07-04 01:42:23,0.0,0.31999999999999995,19.556666666666665,45.71333333333333,33566261248.0,281406.74,404297.8833333333
2023-07-04 01:47:23,0.0,0.30999999999999994,19.486666666666665,45.20666666666666,33566261248.0,274607.92000000004,398684.3433333333
2023-07-04 01:52:23,0.0,0.39,16.21333333333333,47.67666666666666,33566261248.0,268680.4766666667,390435.35
2023-07-04 01:57:23,0.0,0.41,0.0,62.94666666666667,33566261248.0,265174.26666666666,383798.50666666665
2023-07-04 02:02:23,0.0,0.47000000000000003,0.0,62.760000000000005,33566261248.0,263209.38666666666,383367.13666666666
2023-07-04 02:07:23,0.0,0.3866666666666666,0.0,63.263333333333335,33566261248.0,263996.08999999997,383214.95666666667
2023-07-04 02:12:23,0.0,0.3733333333333333,0.0,62.61333333333333,33566261248.0,261247.9433333333,377440.2133333333
2023-07-04 02:17:23,0.0,0.5033333333333333,0.0,61.89,33566261248.0,253729.33666666667,370376.69333333336
2023-07-04 02:22:23,0.0,0.35333333333333333,3.1966666666666668,58.09666666666667,33566261248.0,251903.10666666663,369985.23
2023-07-04 02:27:23,0.0,0.41,18.163333333333334,42.989999999999995,33566261248.0,248523.09333333332,364770.85333333333
2023-07-04 02:32:23,0.0,0.31333333333333335,17.52,41.65,33566261248.0,243319.71666666665,358132.2966666667
2023-07-04 02:37:23,0.0,0.44333333333333325,17.68,41.81333333333333,33566261248.0,241563.51333333334,357021.94
2023-07-04 02:42:23,0.0,0.3333333333333333,17.82,42.269999999999996,33566261248.0,240850.4533333333,356209.3433333333
2023-07-04 02:47:23,0.0,0.4533333333333333,17.333333333333336,41.483333333333334,33566261248.0,236431.77999999997,351118.56
2023-07-04 02:52:23,0.0,0.4133333333333333,17.04,40.803333333333335,33566261248.0,231502.0833333333,346515.1566666666
2023-07-04 02:57:23,0.0,0.4533333333333333,1.5866666666666667,55.8,33566261248.0,226697.60333333333,339319.18666666665
2023-07-04 03:02:23,0.0,0.38999999999999996,0.0,56.82000000000001,33566261248.0,223146.51666666666,335093.36
2023-07-04 03:07:23,0.0,0.3833333333333333,0.0,57.28666666666667,33566261248.0,222317.67333333334,334341.92000000004
2023-07-04 03:12:23,0.0,0.37,0.0,55.913333333333334,33566261248.0,217954.08,328365.7
2023-07-04 03:17:23,0.0,0.35333333333333333,0.0,56.04,33566261248.0,217824.90666666665,327544.51
2023-07-04 03:22:23,0.0,0.36666666666666664,0.0,55.36333333333333,33566261248.0,215346.78999999998,322875.12
2023-07-04 03:27:23,0.0,0.35,1.6433333333333333,53.413333333333334,33566261248.0,213779.6933333333,322851.29333333333
2023-07-04 03:32:23,0.0,0.3333333333333333,15.836666666666668,38.77333333333333,33566261248.0,205442.85666666663,312967.45666666667
2023-07-04 03:37:23,0.0,0.35333333333333333,15.84,38.39,33566261248.0,207275.88666666666,315316.9966666667
2023-07-04 03:42:23,0.0,1.19,15.676666666666668,38.806666666666665,33566261248.0,207211.66333333333,315608.5833333334
2023-07-04 03:47:23,0.0,0.3833333333333333,15.309999999999999,38.24333333333333,33566261248.0,201451.04666666666,309284.81
2023-07-04 03:52:23,0.0,0.32666666666666666,15.366666666666669,37.989999999999995,33566261248.0,199823.03999999998,306394.0133333333
2023-07-04 03:57:23,0.0,0.42000000000000004,15.306666666666667,37.71666666666666,33566261248.0,199060.77333333335,304695.45666666667
2023-07-04 04:02:23,0.0,0.3633333333333333,10.266666666666667,43.24666666666666,33566261248.0,198366.69,303561.41333333333
2023-07-04 04:07:23,0.0,0.37333333333333335,0.0,52.44,33566261248.0,197154.39666666667,301557.61333333334
2023-07-04 04:12:23,0.0,0.3,0.0,52.5,33566261248.0,195993.65666666665,301034.4033333333
2023-07-04 04:17:23,0.0,0.41666666666666663,0.0,52.486666666666665,33566261248.0,196444.3933333333,300289.36333333334
2023-07-04 04:22:23,0.0,0.32999999999999996,0.0,52.839999999999996,33566261248.0,197165.18,301390.31333333335
2023-07-04 04:27:23,0.0,0.29333333333333333,0.0,53.69666666666667,33566261248.0,200143.24999999997,303824.4633333333
2023-07-04 04:32:23,0.0,0.29333333333333333,0.0,53.06666666666666,33566261248.0,202574.77666666667,307777.10333333333
2023-07-04 04:37:23,0.0,0.35333333333333333,0.0,53.84333333333333,33566261248.0,205836.9833333333,311628.81666666665
2023-07-04 04:42:23,0.0,0.41666666666666663,14.356666666666666,39.38666666666667,33566261248.0,207232.22666666665,313430.04
2023-07-04 04:47:23,0.0,0.39666666666666667,15.416666666666666,38.76,33566261248.0,203104.38999999998,309234.0966666667
2023-07-04 04:52:23,0.0,0.3933333333333333,15.530000000000001,38.483333333333334,33566261248.0,211110.41666666666,317164.30333333334
2023-07-04 04:57:23,0.0,0.3233333333333333,15.526666666666667,38.839999999999996,33566261248.0,209550.98666666663,316901.61666666664
2023-07-04 05:02:23,0.0,0.30999999999999994,15.653333333333332,39.06333333333333,33566261248.0,213298.45666666664,323390.14333333337
2023-07-04 05:07:23,0.0,0.32999999999999996,15.676666666666668,39.29,33566261248.0,213997.67666666667,324627.67666666664
2023-07-04 05:12:23,0.0,0.32666666666666666,9.873333333333333,46.983333333333334,33566261248.0,222421.96333333332,335459.66000000003
2023-07-04 05:17:23,0.0,0.32999999999999996,0.0,57.07666666666667,33566261248.0,231327.82666666666,345982.62
2023-07-04 05:22:23,0.0,0.23666666666666664,0.0,57.69,33566261248.0,236320.76,353519.02
2023-07-04 05:27:23,0.0,0.3333333333333333,0.0,58.95333333333333,33566261248.0,243922.46999999997,363822.8466666667
2023-07-04 05:32:23,0.0,0.3333333333333333,0.0,60.46999999999999,33566261248.0,255157.4533333333,378186.1666666666
2023-07-04 05:37:23,0.0,0.43,0.0,62.586666666666666,33566261248.0,268157.38666666666,393951.88
2023-07-04 05:42:23,0.0,0.39333333333333326,0.0,63.21333333333333,33566261248.0,277222.57333333336,404561.7033333333
2023-07-04 05:47:23,0.0,0.3933333333333333,18.616666666666667,46.510000000000005,33566261248.0,288051.67666666664,418544.92666666664
2023-07-04 05:52:23,0.0,0.4033333333333333,19.536666666666665,46.266666666666666,33566261248.0,295009.37333333335,425780.12333333335
2023-07-04 05:57:23,0.0,0.37666666666666665,20.773333333333333,48.27333333333333,33566261248.0,315625.19666666666,446670.7833333333
2023-07-04 06:02:23,0.0,0.38999999999999996,21.556666666666665,50.733333333333334,33566261248.0,343796.99,478280.57999999996
2023-07-04 06:07:23,0.0,0.41999999999999993,22.066666666666666,52.40666666666667,33566261248.0,365288.4433333333,498900.00999999995
2023-07-04 06:12:23,0.0,0.43,5.81,69.84,33566261248.0,377721.56999999995,514769.9033333333
2023-07-04 06:17:23,0.0,0.38999999999999996,0.0,77.57666666666667,33566261248.0,388994.44,527781.7466666667
2023-07-04 06:22:23,0.0,0.32666666666666666,0.0,79.47333333333333,33566261248.0,400506.0133333333,544085.4433333334
2023-07-04 06:27:23,0.0,0.4033333333333333,0.0,80.35333333333332,33566261248.0,402747.9666666667,553494.3166666667
2023-07-04 06:32:23,0.0,0.32999999999999996,0.0,81.69333333333333,33566261248.0,412315.04333333333,569711.1466666667
2023-07-04 06:37:23,0.0,0.39999999999999997,24.65,60.11,33566261248.0,429872.64666666667,588928.87
2023-07-04 06:42:23,0.0,0.30999999999999994,26.639999999999997,61.63666666666667,33566261248.0,452312.9166666667,612060.42
2023-07-04 06:47:23,0.0,0.41666666666666663,27.156666666666666,63.34333333333333,33566261248.0,465997.63,630609.5599999999
2023-07-04 06:52:23,0.0,0.38,27.18333333333333,62.15666666666666,33566261248.0,454491.15,620862.7033333334
2023-07-04 06:57:23,0.0,0.4933333333333333,6.926666666666667,85.47999999999999,33566261248.0,468703.76333333337,636972.4766666667
2023-07-04 07:02:23,0.0,0.45,0.0,95.18666666666667,33566261248.0,495550.32666666666,662873.2733333333
2023-07-04 07:07:23,0.0,0.36333333333333334,0.0,100.11333333333334,33566261248.0,530887.28,699129.2366666666
2023-07-04 07:12:23,0.0,0.37,0.2733333333333333,104.42333333333333,33566261248.0,566133.9666666667,736160.3866666666
2023-07-04 07:17:23,0.0,0.51,33.269999999999996,76.44666666666667,33566261248.0,600249.95,773184.1433333333
